Organisation,Price,Mission_Status,Country,Year,Cantidad de Viajes
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
Martin Marietta,0,Success,USA,1976,7
Martin Marietta,0,Success,USA,1976,7
Martin Marietta,0,Success,USA,1976,7
Martin Marietta,0,Success,USA,1976,7
Martin Marietta,0,Success,USA,1976,7
Martin Marietta,0,Success,USA,1976,7
Martin Marietta,0,Success,USA,1976,7
CASC,0,Success,China,1976,3
CASC,0,Failure,China,1976,3
CASC,0,Success,China,1976,3
US Air Force,0,Success,USA,1976,2
US Air Force,0,Success,USA,1976,2
General Dynamics,0,Success,USA,1976,4
General Dynamics,0,Success,USA,1976,4
General Dynamics,0,Success,USA,1976,4
General Dynamics,0,Success,USA,1976,4
MHI,0,Success,Japan,1976,1
ISAS,0,Failure,Japan,1976,1
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Failure,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Failure,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Failure,Kazakhstan,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Russia,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
RVSN USSR,0,Success,Kazakhstan,1975,89
CASC,0,Success,China,1975,3
CASC,0,Success,China,1975,3
CASC,0,Success,China,1975,3
Martin Marietta,0,Success,USA,1975,7
Martin Marietta,0,Success,USA,1975,7
Martin Marietta,0,Success,USA,1975,7
Martin Marietta,0,Success,USA,1975,7
Martin Marietta,0,Success,USA,1975,7
Martin Marietta,0,Failure,USA,1975,7
Martin Marietta,0,Success,USA,1975,7
US Air Force,0,Success,USA,1975,2
US Air Force,0,Success,USA,1975,2
CNES,0,Success,France,1975,3
CNES,0,Success,France,1975,3
CNES,0,Success,France,1975,3
General Dynamics,0,Success,USA,1975,5
General Dynamics,0,Success,USA,1975,5
General Dynamics,0,Success,USA,1975,5
General Dynamics,0,Failure,USA,1975,5
General Dynamics,0,Failure,USA,1975,5
MHI,0,Success,Japan,1975,1
NASA,0,Success,USA,1975,1
ASI,0,Success,Kenya,1975,1
ISAS,0,Success,Japan,1975,1
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Partial Failure,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Failure,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Failure,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Failure,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Failure,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Kazakhstan,1974,83
RVSN USSR,0,Success,Russia,1974,83
RVSN USSR,0,Success,Russia,1974,83
Martin Marietta,0,Success,USA,1974,5
Martin Marietta,0,Success,USA,1974,5
Martin Marietta,0,Success,USA,1974,5
Martin Marietta,0,Success,USA,1974,5
Martin Marietta,0,Failure,USA,1974,5
General Dynamics,0,Success,USA,1974,2
General Dynamics,0,Success,USA,1974,2
CASC,0,Failure,China,1974,2
CASC,0,Failure,China,1974,2
ASI,0,Success,Kenya,1974,2
ASI,0,Success,Kenya,1974,2
US Air Force,0,Success,USA,1974,3
US Air Force,0,Success,USA,1974,3
US Air Force,0,Success,USA,1974,3
ISAS,0,Success,Japan,1974,1
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Failure,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Failure,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Failure,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Failure,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Russia,1973,84
RVSN USSR,0,Success,Kazakhstan,1973,84
Martin Marietta,0,Success,USA,1973,6
Martin Marietta,0,Success,USA,1973,6
Martin Marietta,0,Success,USA,1973,6
Martin Marietta,0,Success,USA,1973,6
Martin Marietta,0,Success,USA,1973,6
Martin Marietta,0,Success,USA,1973,6
NASA,0,Success,USA,1973,4
NASA,0,Success,USA,1973,4
NASA,0,Success,USA,1973,4
NASA,0,Success,USA,1973,4
General Dynamics,0,Success,USA,1973,4
General Dynamics,0,Success,USA,1973,4
General Dynamics,0,Success,USA,1973,4
General Dynamics,0,Success,USA,1973,4
US Air Force,0,Success,USA,1973,3
US Air Force,0,Failure,USA,1973,3
US Air Force,0,Success,USA,1973,3
CASC,0,Failure,China,1973,1
CNES,0,Failure,France,1973,1
RVSN USSR,0,Partial Failure,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Failure,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Failure,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Failure,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Failure,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Partial Failure,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Failure,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Partial Failure,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
RVSN USSR,0,Success,Russia,1972,79
RVSN USSR,0,Success,Kazakhstan,1972,79
US Air Force,0,Success,USA,1972,4
US Air Force,0,Success,USA,1972,4
US Air Force,0,Failure,USA,1972,4
US Air Force,0,Success,USA,1972,4
General Dynamics,0,Success,USA,1972,6
General Dynamics,0,Success,USA,1972,6
General Dynamics,0,Success,USA,1972,6
General Dynamics,0,Success,USA,1972,6
General Dynamics,0,Success,USA,1972,6
General Dynamics,0,Success,USA,1972,6
NASA,0,Success,USA,1972,2
NASA,0,Success,USA,1972,2
ASI,0,Success,Kenya,1972,1
Martin Marietta,0,Success,USA,1972,5
Martin Marietta,0,Success,USA,1972,5
Martin Marietta,0,Success,USA,1972,5
Martin Marietta,0,Failure,USA,1972,5
Martin Marietta,0,Success,USA,1972,5
ISAS,0,Success,Japan,1972,1
CASC,0,Success,China,1972,1
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Partial Failure,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Failure,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Partial Failure,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Failure,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Failure,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Failure,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Failure,Kazakhstan,1971,93
RVSN USSR,0,Failure,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Failure,Russia,1971,93
RVSN USSR,0,Failure,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Russia,1971,93
RVSN USSR,0,Success,Kazakhstan,1971,93
General Dynamics,0,Success,USA,1971,6
General Dynamics,0,Failure,USA,1971,6
General Dynamics,0,Success,USA,1971,6
General Dynamics,0,Success,USA,1971,6
General Dynamics,0,Failure,USA,1971,6
General Dynamics,0,Success,USA,1971,6
CNES,0,Failure,France,1971,2
CNES,0,Success,France,1971,2
ASI,0,Success,Kenya,1971,2
ASI,0,Success,Kenya,1971,2
CECLES,0,Failure,France,1971,1
Martin Marietta,0,Success,USA,1971,4
Martin Marietta,0,Success,USA,1971,4
Martin Marietta,0,Success,USA,1971,4
Martin Marietta,0,Success,USA,1971,4
RAE,0,Success,Australia,1971,1
US Air Force,0,Success,USA,1971,4
US Air Force,0,Success,USA,1971,4
US Air Force,0,Success,USA,1971,4
US Air Force,0,Success,USA,1971,4
ISAS,0,Success,Japan,1971,3
ISAS,0,Success,Japan,1971,3
ISAS,0,Success,Japan,1971,3
NASA,0,Success,USA,1971,2
NASA,0,Success,USA,1971,2
CASC,0,Success,China,1971,1
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Failure,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
